정류장 번호,권종,거래건수
1696,어린이,91
1696,일반,38708
1696,일반,16184
1697,일반,7300
1697,청소년,11069
1697,청소년,797
1697,청소년,1199
1697,어린이,8721
1697,어린이,1643
1697,어린이,1456
1697,일반,73594
1698,일반,133764
1698,일반,93310
1698,청소년,14394
1698,청소년,10029
2001,청소년,10118
2001,어린이,5926
2001,어린이,1856
2001,어린이,2016
2001,일반,385475
2001,일반,80278
2001,일반,131331
2001,청소년,25571
2001,청소년,7716
2002,청소년,11439
2002,어린이,14010
2002,어린이,561
2002,어린이,352
2002,일반,353437
2002,일반,60278
2002,일반,74048
2002,청소년,85599
2002,청소년,4257
2003,청소년,5533
2003,어린이,328
2003,어린이,740
2003,어린이,216
2003,일반,56680
2003,일반,99494
2003,일반,34028
2003,청소년,2759
2003,청소년,7051
2004,청소년,3541
2004,어린이,2743
2004,어린이,417
2004,어린이,970
2004,일반,337129
2004,일반,72751
2004,일반,88209
2004,청소년,19429
2004,청소년,4496
2007,청소년,10305
2007,어린이,213
2007,어린이,52
2007,어린이,96
2007,일반,8532
2007,일반,9873
2007,일반,7142
2007,청소년,1622
2007,청소년,370
2008,청소년,1545
2008,일반,1
2008,일반,222
2008,청소년,3
2008,일반,426
2008,일반,2
2008,일반,9
2008,청소년,2
2008,어린이,16
2009,어린이,3
2009,일반,1183
2009,일반,216
2009,일반,34
2009,청소년,24
2009,청소년,3
2009,청소년,1
2009,일반,154
2009,일반,333
2010,일반,155
2010,일반,2
2010,어린이,1819
2010,어린이,404
2010,어린이,537
2010,일반,206119
2010,일반,27785
2010,일반,34582
2010,청소년,17395
2011,청소년,2350
2011,청소년,2926
2011,어린이,1322
2011,어린이,540
2011,어린이,304
2011,일반,129101
2011,일반,53289
2011,일반,26430
2011,청소년,14406
2012,청소년,3988
2012,청소년,2551
2012,어린이,505
2012,어린이,233
2012,어린이,84
2012,일반,63965
2012,일반,46433
2012,일반,20721
2012,청소년,1906
2013,청소년,1891
2013,청소년,1316
2013,어린이,643
2013,어린이,334
2013,어린이,491
2013,일반,157044
2013,일반,66034
2013,일반,94332
2013,청소년,5455
2014,청소년,3390
2014,청소년,4757
2014,어린이,296
2014,어린이,97
2014,어린이,29
2014,일반,40514
2014,일반,12425
2014,일반,6092
2014,청소년,1542
2015,청소년,561
2015,청소년,390
2015,어린이,100
2015,어린이,21
2015,어린이,7
2015,일반,15322
2015,일반,4097
2015,일반,525
2015,청소년,877
2016,청소년,134
2016,청소년,27
2016,어린이,141
2016,어린이,245
2016,어린이,18
2016,일반,37066
2016,일반,47312
2016,일반,7104
2016,청소년,1595
2017,청소년,2412
2017,청소년,451
2017,어린이,2579
2017,어린이,814
2017,어린이,419
2017,일반,198857
2017,일반,88029
2017,일반,71061
2017,청소년,17272
2018,청소년,6605
2018,청소년,4898
2018,어린이,349
2018,어린이,539
2018,어린이,36
2018,일반,15652
2018,일반,35169
2018,일반,2539
2018,청소년,1777
2019,청소년,3264
2019,청소년,349
2019,어린이,902
2019,어린이,293
2019,어린이,225
2019,일반,28338
2019,일반,11536
2019,일반,14126
2019,청소년,4599
2020,청소년,1625
2020,청소년,1299
2020,어린이,1185
2020,어린이,251
2020,어린이,153
2020,일반,49224
2020,일반,12151
2020,일반,6271
2020,청소년,9357
2021,청소년,1660
2021,청소년,1251
2021,어린이,1349
2021,어린이,567
2021,어린이,145
2021,일반,37845
2021,일반,17267
2021,일반,5736
2021,청소년,6414
2022,청소년,2219
2022,청소년,856
2022,어린이,1
2022,일반,1064
2022,일반,2
2022,청소년,14
2022,일반,10
2022,일반,463
2022,청소년,7
2023,어린이,1854
2023,어린이,130
2023,어린이,28
2023,일반,62989
2023,일반,4263
2023,일반,1341
2023,청소년,9440
2023,청소년,489
2023,청소년,219
2024,어린이,1130
2024,어린이,255
2024,어린이,75
2024,일반,42294
2024,일반,7101
2024,일반,1067
2024,청소년,7163
2024,청소년,644
2024,청소년,188
2025,어린이,1612
2025,어린이,121
2025,어린이,258
2025,일반,79689
2025,일반,21049
2025,일반,37311
2025,청소년,19116
2025,청소년,666
2025,청소년,1638
2026,어린이,719
2026,어린이,393
2026,어린이,244
2026,일반,65896
2026,일반,91649
2026,일반,44561
2026,청소년,9250
2026,청소년,5001
2026,청소년,3026
2027,일반,17
2027,일반,20
2027,청소년,1
2027,일반,171
2027,일반,30
2027,청소년,6
2027,어린이,6695
2027,어린이,2494
2027,어린이,2966
2028,일반,463432
2028,일반,232079
2028,일반,355977
2028,청소년,55202
2028,청소년,25811
2028,청소년,42064
2028,어린이,11695
2028,어린이,6080
2028,어린이,4756
2029,일반,918574
2029,일반,632263
2029,일반,490640
2029,청소년,96717
2029,청소년,64458
2029,청소년,53290
2029,어린이,305
2029,어린이,79
2029,어린이,8
2030,일반,6895
2030,일반,1430
2030,일반,79
2030,청소년,1784
2030,청소년,351
2030,청소년,28
2030,어린이,375
2030,어린이,25
2030,어린이,2
2031,일반,5866
2031,일반,766
2031,일반,228
2031,청소년,5033
2031,청소년,63
2031,청소년,40
2031,어린이,3
2031,어린이,1
2031,일반,332
2032,일반,410
2032,일반,4
2032,청소년,5
2032,청소년,25
2032,어린이,8
2032,일반,177
2032,일반,600
2032,일반,3
2032,청소년,4
2033,청소년,13
2033,어린이,2124
2033,어린이,258
2033,어린이,33
2033,일반,16527
2033,일반,6817
2033,일반,2539
2033,청소년,2082
2033,청소년,694
2034,청소년,413
2034,어린이,215
2034,어린이,101
2034,어린이,34
2034,일반,11038
2034,일반,6983
2034,일반,1987
2034,청소년,1104
2034,청소년,489
2035,청소년,367
2035,어린이,463
2035,어린이,303
2035,어린이,77
2035,일반,21128
2036,일반,19366
2036,일반,2100
2036,청소년,1854
2036,청소년,964
2036,청소년,140
2036,어린이,964
2036,어린이,571
2036,어린이,103
2036,일반,10549
2037,일반,83328
2037,일반,6731
2037,청소년,5357
2037,청소년,4928
2037,청소년,816
2037,어린이,6
2037,어린이,2
2037,일반,224
2037,일반,484
2038,일반,4
2038,청소년,12
2038,청소년,20
2038,어린이,2
2038,어린이,1
2038,일반,256
2038,일반,24
2039,일반,4
2039,청소년,24
2039,청소년,2
2039,청소년,1
2039,어린이,2
2039,일반,3275
2039,일반,23
2040,일반,4
2040,청소년,73
2040,청소년,1
2040,일반,11
2040,일반,190
2040,청소년,1
2040,청소년,10
2040,어린이,11
2041,일반,4941
2041,일반,10
2041,일반,3
2041,청소년,12
2041,청소년,3
2041,일반,69
2041,일반,206
2041,청소년,1
2041,청소년,2
2042,어린이,1317
2042,어린이,155
2042,어린이,13
2042,일반,49678
2042,일반,7215
2042,일반,1903
2042,청소년,7561
2042,청소년,558
2042,청소년,200
2043,어린이,7782
2043,어린이,104
2043,어린이,27
2043,일반,53668
2043,일반,15210
2043,일반,1682
2043,청소년,21734
2044,청소년,616
2044,청소년,214
2044,어린이,243
2044,어린이,35
2044,일반,6745
2044,일반,6955
2044,일반,95
2044,청소년,2779
2044,청소년,672
2045,청소년,3
2045,어린이,1
2045,어린이,70
2045,어린이,2
2045,일반,597
2045,일반,11936
2045,일반,177
2045,청소년,135
2045,청소년,416
2046,청소년,17
2046,어린이,68
2046,어린이,1
2046,어린이,2
2046,일반,5372
2046,일반,384
2046,일반,859
2046,청소년,1430
2046,청소년,12
2047,청소년,30
2047,어린이,205
2047,어린이,1
2047,일반,6506
2047,일반,60
2047,일반,3
2047,청소년,547
2047,청소년,1
2047,어린이,5
2049,어린이,15
2049,일반,235
2049,일반,672
2049,청소년,15
2049,청소년,8
2049,어린이,503
2049,어린이,156
2049,일반,5082
2050,일반,1727
2050,일반,73
2050,청소년,1354
2050,청소년,326
2050,청소년,154
2050,어린이,2375
2050,어린이,45
2050,어린이,3
2050,일반,29795
2051,일반,546
2051,일반,276
2051,청소년,6495
2051,청소년,95
2051,청소년,84
2051,어린이,242
2051,어린이,190
2051,어린이,4
2051,일반,16468
2052,일반,2848
2052,일반,346
2052,청소년,1386
2052,청소년,203
2052,청소년,28
2052,어린이,1090
2052,어린이,11
2052,어린이,5
2052,일반,10090
2053,일반,1932
2053,일반,396
2053,청소년,2525
2053,청소년,77
2053,청소년,40
2053,어린이,112
2053,어린이,25
2053,어린이,17
2053,일반,4609
2054,일반,3718
2054,일반,331
2054,청소년,389
2054,청소년,159
2054,청소년,47
2054,어린이,180
2054,어린이,5
2054,어린이,8
2054,일반,9662
2055,일반,612
2055,일반,341
2055,청소년,1627
2055,청소년,99
2055,청소년,39
2055,어린이,1919
2055,어린이,101
2055,어린이,7
2055,일반,21875
2056,일반,2337
2056,일반,313
2056,청소년,1077
2056,청소년,202
2056,청소년,9
2056,어린이,2032
2056,어린이,55
2056,어린이,8
2056,일반,10974
2057,일반,5819
2057,일반,289
2057,청소년,3975
2057,청소년,184
2057,청소년,28
2057,어린이,5214
2057,어린이,2988
2057,어린이,2489
2057,일반,303549
2058,일반,389763
2058,일반,280827
2058,청소년,32038
2058,청소년,32949
2058,청소년,29713
2058,어린이,1206
2058,어린이,880
2058,어린이,883
2058,일반,159254
2059,일반,96121
2059,일반,93174
2059,청소년,6888
2059,청소년,6831
2059,청소년,8531
2059,어린이,1
2059,어린이,1
2059,일반,94
2059,일반,21
2060,일반,3
2060,청소년,2
2060,어린이,2311
2060,어린이,158
2060,어린이,24
2060,일반,39166
2060,일반,14299
2060,일반,1022
2060,청소년,7240
2061,청소년,763
2061,청소년,190
2061,어린이,1869
2061,어린이,170
2061,어린이,27
2061,일반,37663
2061,일반,9550
2061,일반,1292
2061,청소년,5408
2062,청소년,637
2062,청소년,173
2062,어린이,1
2062,일반,30
2062,일반,466
2062,일반,15
2062,일반,297
2062,일반,154
2062,일반,6
2063,청소년,2
2063,청소년,27
2063,일반,585
2063,일반,3
2063,청소년,6
2063,청소년,1
2063,어린이,4
2063,일반,8
2063,일반,142
2064,청소년,2
2064,어린이,4077
2064,어린이,212
2064,어린이,61
2064,일반,56582
2064,일반,24727
2064,일반,7514
2064,청소년,7504
2064,청소년,1131
2065,청소년,471
2065,어린이,3026
2065,어린이,293
2065,어린이,46
2065,일반,80709
2065,일반,21406
2065,일반,5487
2065,청소년,7900
2065,청소년,1364
2066,청소년,267
2066,일반,38
2066,일반,490
2066,청소년,5
2066,청소년,120
2066,어린이,3
2066,일반,813
2066,일반,210
2066,청소년,2
2067,청소년,8
2067,어린이,35
2067,어린이,147
2067,어린이,8
2067,일반,1074
2067,일반,16547
2067,일반,448
2067,청소년,349
2067,청소년,1457
2068,청소년,105
2068,어린이,926
2068,어린이,23
2068,어린이,36
2068,일반,31148
2068,일반,1894
2068,일반,2347
2068,청소년,5202
2068,청소년,247
2069,청소년,294
2069,일반,7
2069,일반,7
2069,일반,2
2069,청소년,2
2069,일반,20
2069,일반,16
2069,일반,1
2069,어린이,4
2070,어린이,5
2070,일반,2582
2070,일반,275
2070,일반,25
2070,청소년,155
2070,청소년,16
2070,청소년,1
2070,어린이,1
2070,일반,9
2071,일반,228
2071,청소년,3
2071,어린이,3547
2071,어린이,377
2071,어린이,12
2071,일반,53052
2071,일반,7297
2072,일반,1039
2072,청소년,15052
2072,청소년,950
2072,청소년,182
2072,어린이,1796
2072,어린이,992
2072,어린이,62
2072,일반,34536
2072,일반,9536
2073,일반,1393
2073,청소년,5991
2073,청소년,1539
2073,청소년,178
2073,일반,61
2073,일반,82
2073,일반,566
2073,일반,22
2073,어린이,23
2074,어린이,2
2074,일반,3413
2074,일반,387
2074,청소년,150
2074,청소년,4
2074,어린이,1
2074,일반,65
2074,어린이,2
2074,어린이,1
2075,일반,47
2075,일반,34
2075,청소년,1
2075,어린이,3
2075,일반,688
2075,일반,20
2075,청소년,6
2075,어린이,14
2075,어린이,6
2076,어린이,1
2076,일반,3289
2076,일반,1070
2076,일반,156
2076,청소년,116
2076,청소년,28
2076,청소년,10
2076,어린이,10
2076,어린이,9
2077,일반,4761
2077,일반,1324
2077,일반,65
2077,청소년,66
2077,청소년,38
2077,청소년,2
2077,어린이,3
2077,일반,31
2077,일반,788
2078,일반,8
2078,청소년,1
2078,청소년,101
2078,어린이,536
2078,어린이,1
2078,일반,13803
2078,일반,436
2078,일반,100
2078,청소년,1633
2079,청소년,9
2079,청소년,5
2079,어린이,20
2079,어린이,33
2079,일반,4325
2079,일반,4727
2079,일반,275
2079,청소년,192
2079,청소년,187
2080,청소년,5
2080,어린이,29
2080,어린이,24
2080,일반,5961
2080,일반,1194
2080,일반,91
2080,청소년,802
2080,청소년,88
2080,청소년,7
2081,어린이,1
2081,일반,232
2081,일반,1
2081,일반,5
2081,청소년,41
2081,일반,7
2081,일반,8
2081,일반,2
2081,일반,7
2082,일반,4
2082,일반,105
2082,일반,2
2082,청소년,127
2082,일반,37
2082,청소년,2
2082,어린이,45
2082,어린이,2
2082,일반,1934
2083,일반,11
2083,청소년,137
2083,어린이,4
2083,어린이,13
2083,일반,37
2083,일반,615
2083,청소년,11
2083,청소년,27
2083,어린이,17
2084,어린이,46
2084,어린이,3
2084,일반,558
2084,일반,3779
2084,일반,1717
2084,청소년,77
2084,청소년,272
2084,청소년,42
2084,어린이,1043
2085,어린이,33
2085,어린이,36
2085,일반,25007
2085,일반,1767
2085,일반,2999
2085,청소년,4434
2085,청소년,128
2085,청소년,153
2085,어린이,86
2086,어린이,41
2086,어린이,25
2086,일반,2097
2086,일반,3279
2086,일반,4472
2086,청소년,661
2086,청소년,267
2086,청소년,332
2087,어린이,247
2087,어린이,277
2087,어린이,78
2087,일반,6441
2087,일반,6500
2087,일반,2456
2087,청소년,1628
2087,청소년,1152
2087,청소년,394
2088,어린이,104
2088,어린이,99
2088,어린이,3
2088,일반,4994
2088,일반,8223
2088,일반,86
2088,청소년,1252
2088,청소년,648
2088,청소년,28
2089,어린이,239
2089,어린이,21
2089,어린이,11
2089,일반,4177
2089,일반,972
2089,일반,1786
2089,청소년,941
2089,청소년,177
2089,청소년,151
2090,일반,13
2090,일반,264
2090,청소년,11
2090,어린이,11
2090,일반,530
2090,일반,1
2090,일반,1
2090,청소년,12
2090,어린이,9634
2091,어린이,1236
2091,어린이,512
2091,일반,343649
2091,일반,125815
2091,일반,85083
2091,청소년,52607
2091,청소년,10149
2091,청소년,6078
2091,어린이,8252
2092,어린이,750
2092,어린이,446
2092,일반,379657
2092,일반,81153
2092,일반,50655
2092,청소년,74851
2092,청소년,4717
2092,청소년,3619
2092,어린이,220
2093,어린이,1
2093,어린이,42
2093,일반,42811
2093,일반,22
2093,일반,3651
2093,청소년,2195
2093,청소년,2
2093,청소년,287
2093,어린이,3005
2094,어린이,1294
2094,어린이,476
2094,일반,16077
2094,일반,59366
2094,일반,15732
2094,청소년,11701
2094,청소년,6180
2094,청소년,4036
2094,어린이,7218
2095,어린이,816
2095,어린이,516
2096,일반,88728
2096,일반,25970
2097,일반,42219
2097,청소년,48672
2097,청소년,3857
2097,청소년,4477
2097,어린이,1
